dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.996590,2.406653,6.196551,2.151340,-1.981592,-0.000000,0.388320
0.020000,6.035864,2.423232,6.239181,2.111708,-1.981592,0.000000,0.411061
0.020000,6.074005,2.440424,6.281019,2.072076,-1.981592,0.000000,0.436434
0.020000,6.110960,2.458283,6.322064,2.032444,-1.981592,-0.000000,0.464412
0.020000,6.146673,2.476849,6.362317,1.992812,-1.981592,0.000000,0.494943
0.020000,6.181087,2.496153,6.401777,1.953180,-1.981592,0.000000,0.527942
0.020000,6.214144,2.516210,6.440444,1.913549,-1.981592,-0.000000,0.563283
0.020000,6.245785,2.537021,6.478319,1.873917,-1.981592,0.000000,0.600793
0.020000,6.275957,2.558575,6.515401,1.834285,-1.981592,-0.000000,0.640242
0.020000,6.304610,2.580840,6.551690,1.794653,-1.981592,0.000000,0.681348
0.020000,6.331703,2.603771,6.587187,1.755021,-1.981592,-0.000000,0.723777
0.020000,6.357204,2.627305,6.621891,1.715389,-1.981592,0.000000,0.767152
0.020000,6.381094,2.651369,6.655802,1.675758,-1.981592,0.000000,0.811069
0.020000,6.403370,2.675873,6.688921,1.636126,-1.981592,0.000000,0.855110
0.020000,6.424041,2.700723,6.721247,1.596494,-1.981592,-0.000000,0.898865
0.020000,6.443133,2.725817,6.752781,1.556862,-1.981592,0.000000,0.941950
0.020000,6.460687,2.751050,6.783522,1.517230,-1.981592,-0.000000,0.984021
0.020000,6.476755,2.776320,6.813470,1.477598,-1.981592,0.000000,1.024786
0.020000,6.491402,2.801528,6.842626,1.437966,-1.981592,0.000000,1.064011
0.020000,6.504698,2.826579,6.870989,1.398335,-1.981592,-0.000000,1.101522
0.020000,6.516724,2.851387,6.898559,1.358703,-1.981592,0.000000,1.137201
0.020000,6.527560,2.875873,6.925337,1.319071,-1.981592,0.000000,1.170981
0.020000,6.537289,2.899966,6.951322,1.279439,-1.981592,-0.000000,1.202838
0.020000,6.545996,2.923606,6.976515,1.239807,-1.981592,0.000000,1.232784
0.020000,6.553762,2.946736,7.000914,1.200175,-1.981592,0.000000,1.260858
0.020000,6.560664,2.969311,7.024522,1.160544,-1.981592,-0.000000,1.287118
0.020000,6.566779,2.991290,7.047336,1.120912,-1.981592,0.000000,1.311639
0.020000,6.572177,3.012639,7.069358,1.081280,-1.981592,0.000000,1.334501
0.020000,6.576926,3.033330,7.090587,1.041648,-1.981592,-0.000000,1.355792
0.020000,6.581087,3.053338,7.111024,1.002016,-1.981592,0.000000,1.375597
