dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.349983,4.118925,4.824961,0.733767,-2.086159,-0.083470,0.019708
0.020000,5.363821,4.119182,4.838801,0.692016,-2.087591,-0.071608,0.017502
0.020000,5.376824,4.119397,4.851806,0.650237,-2.088915,-0.066184,0.015420
0.020000,5.388991,4.119572,4.863974,0.608424,-2.090655,-0.086984,0.013464
0.020000,5.400322,4.119715,4.875306,0.566591,-2.091669,-0.050719,0.011636
0.020000,5.410816,4.119828,4.885801,0.524734,-2.092828,-0.057963,0.009937
0.020000,5.420473,4.119916,4.895458,0.482856,-2.093896,-0.053395,0.008369
0.020000,5.429292,4.119984,4.904277,0.440960,-2.094839,-0.047116,0.006933
0.020000,5.437272,4.120034,4.912258,0.399038,-2.096056,-0.060873,0.005630
0.020000,5.444414,4.120070,4.919400,0.357111,-2.096345,-0.014461,0.004462
0.020000,5.450718,4.120095,4.925704,0.315166,-2.097285,-0.046963,0.003428
0.020000,5.456182,4.120111,4.931168,0.273205,-2.098031,-0.037308,0.002531
0.020000,5.460807,4.120121,4.935792,0.231237,-2.098394,-0.018143,0.001770
0.020000,5.464592,4.120126,4.939578,0.189256,-2.099058,-0.033196,0.001147
0.020000,5.467537,4.120129,4.942523,0.147275,-2.099083,-0.001276,0.000661
0.020000,5.469643,4.120130,4.944629,0.105282,-2.099618,-0.026741,0.000314
0.020000,5.470909,4.120130,4.945895,0.063290,-2.099601,0.000854,0.000105
0.020000,5.471438,4.120130,4.946424,0.026469,-1.841056,12.927267,0.000018
0.020000,5.471544,4.120130,4.946530,0.005323,-1.057299,39.187807,6.283185
0.020000,5.471544,4.120130,4.946530,0.000000,-0.266151,39.557399,6.283185
