dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.557033,3.452364,4.028790,1.911896,-2.018513,0.272286,0.137206
0.020000,4.594125,3.457404,4.066223,1.871632,-2.013163,0.267507,0.132895
0.020000,4.630442,3.462179,4.102852,1.831474,-2.007914,0.262421,0.128567
0.020000,4.665985,3.466696,4.138680,1.791418,-2.002789,0.256257,0.124231
0.020000,4.700753,3.470962,4.173710,1.751464,-1.997717,0.253630,0.119892
0.020000,4.734748,3.474983,4.207942,1.711608,-1.992792,0.246230,0.115557
0.020000,4.767971,3.478766,4.241379,1.671848,-1.987997,0.239731,0.111233
0.020000,4.800420,3.482320,4.274023,1.632182,-1.983290,0.235353,0.106925
0.020000,4.832098,3.485652,4.305875,1.592608,-1.978702,0.229439,0.102641
0.020000,4.863003,3.488769,4.336937,1.553125,-1.974175,0.226328,0.098385
0.020000,4.893138,3.491679,4.367212,1.513726,-1.969915,0.213018,0.094164
0.020000,4.922501,3.494391,4.396700,1.474414,-1.965604,0.215546,0.089984
0.020000,4.951094,3.496911,4.425404,1.435184,-1.961543,0.203062,0.085849
0.020000,4.978916,3.499248,4.453324,1.396032,-1.957581,0.198064,0.081765
0.020000,5.005969,3.501411,4.480463,1.356958,-1.953705,0.193799,0.077738
0.020000,5.032253,3.503406,4.506823,1.317960,-1.949902,0.190153,0.073772
0.020000,5.057768,3.505242,4.532403,1.279029,-1.946534,0.168387,0.069872
0.020000,5.082514,3.506926,4.557207,1.240172,-1.942845,0.184495,0.066042
0.020000,5.106492,3.508467,4.581234,1.201381,-1.939573,0.163582,0.062288
0.020000,5.129702,3.509872,4.604487,1.162653,-1.936390,0.159158,0.058613
0.020000,5.152146,3.511148,4.626967,1.123987,-1.933275,0.155745,0.055021
0.020000,5.173823,3.512304,4.648675,1.085383,-1.930226,0.152438,0.051517
0.020000,5.194733,3.513347,4.669611,1.046829,-1.927684,0.127090,0.048104
0.020000,5.214878,3.514283,4.689778,1.008336,-1.924675,0.150488,0.044786
0.020000,5.234258,3.515120,4.709176,0.969892,-1.922185,0.124476,0.041567
0.020000,5.252873,3.515865,4.727806,0.931497,-1.919771,0.120690,0.038448
0.020000,5.270724,3.516525,4.745669,0.893149,-1.917402,0.118478,0.035435
0.020000,5.287811,3.517106,4.762766,0.854847,-1.915060,0.117096,0.032529
0.020000,5.304135,3.517614,4.779097,0.816583,-1.913206,0.092669,0.029734
0.020000,5.319696,3.518056,4.794665,0.778365,-1.910906,0.115009,0.027051
0.020000,5.334495,3.518438,4.809468,0.740181,-1.909183,0.086148,0.024485
0.020000,5.348531,3.518764,4.823509,0.702032,-1.907475,0.085412,0.022036
0.020000,5.361807,3.519042,4.836787,0.663916,-1.905811,0.083220,0.019708
0.020000,5.374321,3.519274,4.849304,0.625833,-1.904132,0.083908,0.017502
0.020000,5.386075,3.519468,4.861060,0.587782,-1.902553,0.078975,0.015420
0.020000,5.397069,3.519627,4.872055,0.549751,-1.901542,0.050559,0.013464
0.020000,5.407303,3.519755,4.882290,0.511750,-1.900063,0.073924,0.011636
0.020000,5.416778,3.519857,4.891765,0.473772,-1.898900,0.058155,0.009937
0.020000,5.425494,3.519937,4.900481,0.435815,-1.897835,0.053256,0.008369
0.020000,5.433452,3.519998,4.908439,0.397879,-1.896833,0.050084,0.006933
0.020000,5.440650,3.520043,4.915638,0.359953,-1.896253,0.029011,0.005630
0.020000,5.447091,3.520076,4.922079,0.322053,-1.895006,0.062375,0.004462
0.020000,5.452775,3.520098,4.927762,0.284163,-1.894512,0.024701,0.003428
0.020000,5.457700,3.520113,4.932688,0.246283,-1.894008,0.025199,0.002531
0.020000,5.461869,3.520122,4.936856,0.208417,-1.893320,0.034384,0.001770
0.020000,5.465280,3.520127,4.940267,0.170555,-1.893063,0.012831,0.001147
0.020000,5.467934,3.520129,4.942922,0.132708,-1.892389,0.033706,0.000661
0.020000,5.469831,3.520130,4.944819,0.094861,-1.892330,0.002944,0.000314
0.020000,5.470972,3.520130,4.945959,0.057022,-1.891929,0.020056,0.000105
0.020000,5.471449,3.520130,4.946436,0.023847,-1.658765,11.658203,0.000018
0.020000,5.471544,3.520130,4.946532,0.004796,-0.952567,35.309909,6.283185
0.020000,5.471544,3.520130,4.946532,0.000000,-0.239784,35.639138,6.283185
