dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.148977,2.843273,6.384734,1.084489,-2.691432,14.116917,0.767152
0.020000,6.163587,2.857986,6.405468,1.036739,-2.387507,15.196234,0.811069
0.020000,6.176977,2.872714,6.425373,0.995247,-2.074554,15.647666,0.855110
0.020000,6.189255,2.887473,6.444571,0.959901,-1.767332,15.361112,0.898865
0.020000,6.200521,2.902280,6.463178,0.930329,-1.478595,14.436822,0.941950
0.020000,6.210868,2.917154,6.481296,0.905917,-1.220587,12.900410,0.984021
0.020000,6.220375,2.932105,6.499014,0.885878,-1.001940,10.932362,1.024786
0.020000,6.229109,2.947139,6.516401,0.869340,-0.826907,8.751617,1.064011
0.020000,6.237129,2.962251,6.533509,0.855439,-0.695049,6.592894,1.101522
0.020000,6.244485,2.977428,6.550375,0.843283,-0.607796,4.362691,1.137201
0.020000,6.251220,2.992648,6.567018,0.832144,-0.556970,2.541288,1.170981
0.020000,6.257370,3.007880,6.583445,0.821360,-0.539184,0.889309,1.202838
0.020000,6.262972,3.023089,6.599653,0.810408,-0.547606,-0.421125,1.232784
0.020000,6.268056,3.038236,6.615630,0.798857,-0.577544,-1.496869,1.260858
0.020000,6.272654,3.053277,6.631359,0.786414,-0.622152,-2.230441,1.287118
0.020000,6.276797,3.068170,6.646817,0.772905,-0.675466,-2.665665,1.311639
0.020000,6.280513,3.082870,6.661979,0.758131,-0.738687,-3.161084,1.334501
0.020000,6.283833,3.097336,6.676821,0.742101,-0.801492,-3.140215,1.355792
0.020000,6.286784,3.111527,6.691316,0.724725,-0.868815,-3.366167,1.375597
0.020000,6.289394,3.125405,6.705437,0.706063,-0.933081,-3.213319,1.394006
0.020000,6.291691,3.138934,6.719160,0.686150,-0.995653,-3.128584,1.411101
0.020000,6.293701,3.152081,6.732460,0.664989,-1.058085,-3.121575,1.426964
0.020000,6.295449,3.164815,6.745314,0.642681,-1.115373,-2.864421,1.441670
0.020000,6.296960,3.177110,6.757701,0.619357,-1.166218,-2.542232,1.455292
0.020000,6.298257,3.188939,6.769600,0.594972,-1.219246,-2.651431,1.467896
0.020000,6.299361,3.200279,6.780994,0.569687,-1.264250,-2.250182,1.479543
0.020000,6.300293,3.211110,6.791865,0.543569,-1.305914,-2.083209,1.490290
0.020000,6.301073,3.221414,6.802199,0.516662,-1.345340,-1.971288,1.500188
0.020000,6.301718,3.231174,6.811980,0.489062,-1.379972,-1.731589,1.509286
0.020000,6.302246,3.240374,6.821195,0.460780,-1.414129,-1.707872,1.517626
0.020000,6.302672,3.249002,6.829834,0.431936,-1.442178,-1.402436,1.525248
0.020000,6.303011,3.257046,6.837885,0.402529,-1.470375,-1.409872,1.532185
0.020000,6.303275,3.264495,6.845339,0.372710,-1.490921,-1.027266,1.538470
0.020000,6.303477,3.271341,6.852187,0.342422,-1.514418,-1.174875,1.544132
0.020000,6.303627,3.277574,6.858423,0.311765,-1.532872,-0.922678,1.549196
0.020000,6.303736,3.283189,6.864038,0.280786,-1.548925,-0.802657,1.553683
0.020000,6.303811,3.288179,6.869028,0.249503,-1.564134,-0.760455,1.557614
0.020000,6.303861,3.292537,6.873387,0.217944,-1.577945,-0.690558,1.561005
0.020000,6.303893,3.296261,6.877111,0.186207,-1.586886,-0.447027,1.563872
0.020000,6.303910,3.299346,6.880197,0.154254,-1.597617,-0.536568,1.566225
0.020000,6.303919,3.301790,6.882640,0.122177,-1.603855,-0.311916,1.568075
0.020000,6.303923,3.303589,6.884440,0.089982,-1.609740,-0.294249,1.569430
0.020000,6.303924,3.304743,6.885593,0.057685,-1.614856,-0.255795,1.570296
0.020000,6.303924,3.305285,6.886136,0.027120,-1.528256,4.329992,1.570701
0.020000,6.303924,3.305412,6.886263,0.006344,-1.038816,24.472022,1.570796
0.020000,6.303924,3.305412,6.886263,0.000000,-0.317196,36.080988,1.570796
